index,bankruptcy,active,bankruptcy_indicator,time_to_event,mean_operating_revenue,mean_cash_flow,mean_total_assets,mean_n_employees,n_legal_events,peer_group_size
3661,2015-08-19,2009-03-12,1,2351.0,0.0,2.97754021911622,16.41978671479226,0.0,4.0,2693579
3665,2016-06-23,2013-12-27,1,909.0,0.0,-9.2193943107605,49.5413749539852,0.3333333333333333,7.0,169057
3673,2014-09-30,2005-05-08,1,3432.0,28.03970359365144,-11.30855336632728,89.20189743964661,0.5,16.0,1672497
3674,2018-01-30,1993-02-04,1,9126.0,128.96474839508534,-30.3119104905844,58.39698166961672,9.166666666666666,47.0,2693579
3693,2016-07-26,1999-09-04,1,6170.0,0.0,-10.323277782177922,198.89443363566406,0.0,4.0,161283
3696,2016-11-17,2006-12-05,1,3635.0,0.0,6.143996146798143,76.55757067205914,1.5,4.0,62705
3699,2014-11-17,2010-10-12,1,1497.0,0.0,2.428232735180855,16.614767863082896,0.0,14.0,1672497
3700,2016-05-12,2011-02-18,1,1910.0,0.0,-0.03208397872447808,101.1693737458705,0.0,13.0,683825
3701,2014-03-17,2014-03-17,1,0.0,0.0,16.13859589447981,1377.013220371842,8.666666666666666,11.0,544636
3708,2017-04-25,2012-02-27,1,1884.0,0.0,-1.125712039804458,6.996250190186499,0.0,4.0,1355224
3710,2013-05-31,2012-02-28,1,458.0,0.0,0.0,0.0,0.0,4.0,11874
3712,2015-05-10,1993-11-06,1,7855.0,0.0,-125.86277601599667,3025.452815127538,0.3333333333333333,14.0,719969
3716,2014-11-06,2012-11-01,1,735.0,0.0,0.0,0.0,0.0,1.0,354654
3721,2013-05-12,2012-03-15,1,423.0,0.0,0.0,0.0,0.0,10.0,2693579
3723,2014-04-11,1991-09-30,1,8229.0,0.0,-2.7519040163040183,36.8188652964592,0.0,4.0,309900
3724,2016-06-12,2008-09-25,1,2817.0,0.0,-3.949410758972172,10.698632881259929,0.0,7.0,350868
3735,2015-04-20,1999-11-10,1,5640.0,0.0,3.956644071984292,5.8212937676668215,0.0,7.0,180786
3739,2021-07-06,2011-10-14,1,3553.0,0.0,0.0,41.89840056028369,0.0,7.0,17742
3740,2016-02-25,2012-01-20,1,1497.0,0.0,3.6162677084684383,37.18365633170606,0.0,4.0,1435311
3741,2015-09-03,2011-02-24,1,1652.0,0.0,0.0,0.0,0.0,1.0,71986
3743,2018-04-23,1977-08-02,1,14874.0,0.0,0.0,107.72523012516506,0.0,4.0,325524
3754,2019-03-18,2015-02-25,1,1482.0,0.0,0.0,0.0,0.0,7.0,62705
3757,2016-01-18,2011-06-28,1,1665.0,0.0,60.46000403833379,528.9523116911411,2.8333333333333335,27.0,169392
3762,2016-09-29,2011-12-15,1,1750.0,0.0,-5.911096922039979,112.9395218753336,0.0,4.0,189263
3764,2013-07-25,2001-08-06,1,4371.0,334.0280064955951,15.724388168621072,133.77298164381983,0.0,4.0,976561
3767,2014-09-22,2007-04-19,1,2713.0,0.0,50.44229146330358,170.96894835009576,0.0,4.0,731053
3774,2015-10-21,2015-10-21,1,0.0,0.0,13.00687111606598,224.8658413470268,0.3333333333333333,8.0,189263
3776,2013-11-03,2005-12-15,1,2880.0,0.0,18.078444065690018,62.11182326760286,0.3333333333333333,4.0,96576
3777,2016-06-10,2006-07-20,1,3613.0,480.72761867251,36.63150938739776,212.2272202613354,7.166666666666667,30.0,1140078
3784,2016-05-17,1989-04-12,1,9897.0,0.0,0.0,269.0142182554006,0.0,9.0,105295
3788,2018-11-06,2011-12-23,1,2510.0,797.3264903291847,-64.20863717081549,249.41408079013817,2.6666666666666665,6.0,519602
3796,2016-10-24,2003-08-07,1,4827.0,0.0,-3.093699683284751,84.2622936137914,0.0,1.0,1355224
3798,2015-12-01,2010-07-15,1,1965.0,0.0,0.0,6.966357028007501,0.0,7.0,80991
3800,2015-12-10,2001-07-20,1,5256.0,566.6378204655649,-20.874139256739625,965.2127102420579,4.333333333333333,6.0,189263
3802,2015-08-21,2005-07-04,1,3700.0,0.0,0.5112299657821661,39.8671899246931,0.0,6.0,205941
3811,2016-07-04,1987-07-07,1,10590.0,0.0,-76.52587716183663,1699.833378358532,4.333333333333333,4.0,106329
3816,2013-07-17,1995-03-03,1,6711.0,0.0,69.35566006181233,453.95615108141885,5.833333333333333,11.0,278208
3823,2013-10-18,2007-05-16,1,2347.0,0.0,386.5907259254458,8224.524325546507,3.8333333333333335,5.0,29218
3824,,2018-11-21,0,1471.0,0.0,0.0,0.0,0.5,15.0,1440632
3828,2014-10-20,2010-02-24,1,1699.0,302.1251866593362,-9.451487496185303,87.59980882172582,1.1666666666666667,16.0,597496
3843,2015-01-14,2015-01-14,1,0.0,0.0,-6.043738267922399,347.6648057689668,3.0,4.0,1355224
3845,2015-05-26,2011-03-17,1,1531.0,0.0,0.0,0.0,0.0,6.0,719969
3849,2014-02-06,2008-01-09,1,2220.0,0.0,0.0,0.0,0.0,4.0,278208
3851,2013-05-13,2010-01-27,1,1202.0,0.0,10.051014374732981,26.355084206819537,0.0,4.0,162481
3853,2017-09-02,2015-09-30,1,703.0,0.0,0.0,0.0,0.0,7.0,683825
3857,2013-06-27,1987-09-09,1,9423.0,0.0,-5.4049849752426145,21.885686795139303,0.0,4.0,96576
3864,2014-02-20,2001-01-18,1,4781.0,52.581061954478336,52.990792726588325,326.3966824225903,1.1666666666666667,1.0,434685
3866,2013-10-15,2009-07-09,1,1559.0,0.0,0.0,0.0,0.0,4.0,93870
3870,2014-03-31,2007-10-19,1,2355.0,0.0,0.783526713848114,30.908806746959602,0.0,4.0,161283
3873,2014-07-04,2014-07-04,1,0.0,0.0,5.046462396430974,54.325163681674006,0.8333333333333334,12.0,316913
3886,2015-08-12,2008-10-29,1,2478.0,0.0,-15.577968459391602,869.196874887444,0.0,8.0,1440632
3902,2013-06-20,2007-04-30,1,2243.0,0.0,-6.085863774752617,39.85204701352116,0.16666666666666666,4.0,1355224
3914,2018-09-24,2010-10-20,1,2896.0,0.0,5.11012824041844,15.04883210437298,0.0,4.0,254003
3917,2014-10-13,2005-03-03,1,3511.0,0.0,0.0,6.044751323103904,0.0,10.0,1355224
3919,2013-10-31,2001-12-13,1,4340.0,0.0,-16.10485970494748,56.86843204174049,2.6666666666666665,7.0,95188
3924,2018-03-15,1979-12-14,1,13971.0,0.0,2.68479157876968,52.729893467283276,0.0,3.0,459077
3930,2014-04-09,2014-04-09,1,0.0,0.0,0.0,0.0,0.0,8.0,2693579
3940,2014-03-04,2014-03-04,1,0.0,0.0,-1.06591473248005,3.87678286168576,0.0,4.0,581759
3941,2015-10-26,1999-07-09,1,5953.0,182.37581226664784,-40.191041065096854,170.22283329966078,0.16666666666666666,3.0,1481792
3953,2013-07-11,2005-12-28,1,2752.0,0.0,-6.081289351105683,24.185579967927943,0.0,6.0,29765
3955,2015-05-10,2000-08-06,1,5390.0,0.0,0.20595900304317008,20.225811124897003,0.0,4.0,509413
3956,2013-02-07,2011-07-09,1,579.0,0.0,0.0,0.0,0.3333333333333333,4.0,1582861
3965,2018-08-01,1991-11-26,1,9745.0,0.0,-67.94534597642424,87.43565638473032,6.833333333333333,29.0,2693579
3971,2013-12-03,2007-01-16,1,2513.0,0.0,15.017695417809497,116.92304807202807,0.5,16.0,23933
3977,2015-06-23,2009-04-29,1,2246.0,0.0,31.101299538326288,135.40634987459168,8.333333333333334,1.0,354654
3995,2014-12-06,2014-12-06,1,0.0,0.0,7.444251357674543,105.0140068215369,1.0,11.0,150908
3996,2015-02-23,2004-06-04,1,3916.0,700.883594127914,8.016662702775,284.3633801480056,3.3333333333333335,8.0,90611
4000,2016-12-01,1994-02-14,1,8326.0,0.0,15.520571081399936,156.6966492756842,0.16666666666666666,13.0,625062
4002,2016-12-15,2012-09-25,1,1542.0,0.0,-55.40734422538272,94.1776965434792,0.5,4.0,488571
4012,2013-07-11,2012-03-20,1,478.0,0.0,0.0,0.0,0.0,4.0,264657
4025,2015-02-06,1990-11-01,1,8863.0,188.43604157155835,51.80811986699109,754.3219244915248,6.5,10.0,52363
4032,2016-03-17,2007-10-09,1,3082.0,0.0,8.039569864773744,62.54741759727,0.0,4.0,23687
4036,2016-08-08,1986-03-04,1,11115.0,0.0,-14.546149417162022,126.04537842156886,2.3333333333333335,5.0,719969
4048,2013-03-10,2008-03-18,1,1818.0,0.0,-9.59929667339324,7.6057938465118395,0.0,6.0,40596
4056,2017-01-16,2010-02-07,1,2535.0,0.0,-10.532481216502196,5.79601032772064,0.0,8.0,1481792
4057,2013-12-17,2011-02-25,1,1026.0,0.0,0.0,3.59523024480342,0.0,4.0,969407
4064,2013-11-19,2007-03-22,1,2434.0,0.0,0.0,0.0,0.0,4.0,969407
4066,2014-01-12,1970-06-27,1,15905.0,51.284313246349505,-9.33605872857571,171.4328092918156,1.0,88.0,7921
4070,,2017-02-07,0,2123.0,0.0,0.0,0.0,1.6666666666666667,11.0,11691
4072,2019-04-04,2003-01-17,1,5921.0,0.0,-2.4955748050689737,28.47136003456116,0.0,7.0,178794
4078,2016-03-21,1997-12-03,1,6683.0,0.0,28.66696555492876,290.3541068217754,0.0,32.0,167594
4079,2014-09-30,2011-09-12,1,1114.0,0.0,-42.1986534839869,589.4159767577651,1.0,7.0,2693579
4081,2013-01-10,2009-09-07,1,1221.0,0.0,0.0,0.0,0.0,4.0,1355224
4087,2016-12-12,1957-04-03,1,21803.0,14505.125794045283,-1411.8341372139953,12679.919898557491,98.5,21.0,46205
4097,2017-02-16,2011-09-29,1,1967.0,0.0,-1.080638474392888,30.3472427583933,0.0,4.0,316913
4099,2015-02-03,2001-02-21,1,5095.0,0.0,16.570184325575816,217.6270124027254,0.0,1.0,81186
4102,2013-06-05,2009-02-11,1,1575.0,0.0,0.0,0.0,0.0,4.0,93320
4114,2014-12-24,1984-11-04,1,11007.0,47.672660005092666,20.1714440161228,178.38403570804599,0.0,8.0,126234
4117,2016-08-26,2013-08-21,1,1101.0,0.0,8.68761824827194,22.116056516647397,0.3333333333333333,10.0,70802
4118,2015-12-10,2011-07-09,1,1615.0,0.0,0.0,4.83560082733632,0.0,4.0,969407
4124,2014-11-24,1996-05-09,1,6773.0,0.0,494.63314698698457,6546.128822613952,32.0,4.0,236031
4132,2019-04-04,2010-09-11,1,3127.0,0.0,0.0,0.0,0.0,7.0,731053
4134,,2014-05-01,0,3136.0,0.0,0.0,0.0,0.5,1.0,277680
4138,2015-11-05,2015-11-05,1,0.0,0.0,106.41972680723661,1581.979979381396,3.0,8.0,45840
4139,2016-07-26,2008-10-23,1,2833.0,0.0,17.702386708784115,239.987815144229,0.5,4.0,459077
4152,2015-09-03,1994-12-29,1,7553.0,33.497417178948716,-3.8080855078697198,13.930631658411045,1.1666666666666667,46.0,1672497
4170,2015-11-05,2005-07-15,1,3765.0,0.0,-5.850235164594641,88.67078773016928,2.0,8.0,1507576
4171,2017-03-31,2011-12-14,1,1934.0,0.0,-13.424204155039774,141.6880490092992,0.6666666666666666,8.0,94604
4175,2014-07-29,2014-06-30,1,29.0,372.77531756520335,0.0,40.5317479741574,2.3333333333333335,18.0,87442
4179,2013-06-17,1972-06-30,1,14962.0,0.0,-0.22926974706660133,709.7209254958877,18.333333333333332,4.0,160113
4191,2015-06-01,1982-12-31,1,11840.0,0.0,0.0,13.227772904753687,0.0,4.0,1355224
4195,2014-02-06,2012-05-16,1,631.0,0.0,0.0,0.0,0.0,10.0,316913
4197,2015-01-29,1999-04-10,1,5773.0,0.0,0.0,58.85809777305131,0.0,4.0,93870
4199,2015-09-23,1987-11-17,1,10172.0,0.0,43.35193983933935,186.08103434045307,0.0,4.0,172344
4203,2014-03-07,2005-06-27,1,3175.0,0.0,0.9964083239794036,29.75635325074196,2.0,6.0,21014
4211,2015-05-28,2009-11-20,1,2015.0,0.0,13.601608023762703,197.1768124042274,2.1666666666666665,8.0,731053
4212,2013-05-30,2008-10-09,1,1694.0,114.08258131043117,6.1834874768972465,70.88879037451741,1.5,10.0,632206
4213,2014-12-06,1999-11-29,1,5486.0,46.6095977106095,2.502733101987848,133.0966363802434,0.0,4.0,93870
4214,2015-05-20,1985-06-28,1,10918.0,0.0,14.69362607958315,141.35187018814096,0.16666666666666666,4.0,974432
4216,2013-11-25,2011-11-10,1,746.0,0.0,3.00686626040936,14.478582588315001,0.0,9.0,1582861
4223,2016-02-29,2004-06-12,1,4279.0,0.0,12.45936661071779,92.94117871086605,1.5,4.0,1435311
4226,2014-01-09,1992-01-17,1,8028.0,302.1396371032793,3.8000992738485393,262.9691181432008,3.5,28.0,669825
4227,2018-05-23,2011-04-07,1,2603.0,0.0,1.0194908691406241,10.485980470848093,0.0,6.0,1061022
4237,2015-01-20,2003-10-12,1,4118.0,0.0,-1.2247187820434562,33.489060653710375,0.0,4.0,2693579
4238,2015-01-06,2007-07-20,1,2727.0,80.970530151685,17.73913956136702,68.53040357141498,0.6666666666666666,4.0,1672497
4241,2017-10-01,1985-04-15,1,11857.0,0.0,1.436007586479183,166.06418026673805,1.6666666666666667,4.0,544636
4242,2015-10-11,2007-10-08,1,2925.0,0.0,-15.217367002630237,476.40688580832483,0.16666666666666666,4.0,21014
4245,2016-03-14,1979-06-29,1,13408.0,0.0,-60.86236426844603,720.4952308314569,0.0,1.0,361649
4260,2014-05-05,1996-02-15,1,6654.0,0.0,18.34082830967904,167.0074541968346,0.0,14.0,94604
4271,2014-09-18,2009-06-10,1,1926.0,256.3462248914837,4.2252314801216055,57.39944814543723,0.8333333333333334,6.0,9404
4274,2015-05-18,2005-05-17,1,3653.0,28.67380986487865,12.06338393459321,33.48344340980056,0.0,12.0,316913
4283,2014-04-22,2006-07-02,1,2851.0,0.0,-20.16402669517998,581.1987076297997,5.333333333333333,8.0,205941
4290,2014-02-12,2010-03-17,1,1428.0,0.0,14.70759822807312,302.62739604806904,0.16666666666666666,8.0,1440632
4297,2014-09-07,2006-07-04,1,2987.0,0.0,5.012632595467574,29.25365494561196,0.0,1.0,316913
4298,2016-12-22,2013-09-26,1,1183.0,0.0,0.0,13.1794348912239,0.0,4.0,1582861
4300,2017-02-03,2012-07-06,1,1673.0,0.0,0.0,23.862177713418,2.8333333333333335,4.0,41444
4304,2015-05-05,1995-10-31,1,7126.0,167.223497699817,-15.601118761396416,56.0718719482422,2.6666666666666665,42.0,2693579
4308,2013-12-17,1991-02-18,1,8338.0,411.91993666960826,21.90530585002893,847.6645727725505,7.5,4.0,651758
4309,2013-12-26,2008-01-30,1,2157.0,0.0,31.367167050123204,108.79916744282252,1.6666666666666667,7.0,160362
4311,2016-09-05,2012-10-31,1,1405.0,502.8494367978963,-1.6739515376329421,102.779270063281,13.333333333333334,19.0,275222
4318,2016-09-05,2015-02-04,1,579.0,0.0,0.0,0.0,0.0,4.0,354654
4323,2014-05-05,2011-04-28,1,1103.0,0.0,0.0,0.0,0.0,1.0,162481
4324,2014-02-24,2010-12-15,1,1167.0,0.0,4.2838437682628605,26.2322676661252,0.3333333333333333,12.0,162481
4329,2016-11-15,2011-09-16,1,1887.0,0.0,-9.926761791133888,13.10371005959512,0.0,7.0,189263
4343,2013-12-30,2005-12-14,1,2938.0,394.38456375094273,7.026941111564642,148.96023484370704,0.6666666666666666,9.0,166697
4346,2016-05-19,2012-11-01,1,1295.0,0.0,0.3081825545549342,79.479371950078,0.0,11.0,70802
4347,2016-08-02,2002-10-17,1,5038.0,181.64345298872385,-8.481874214863778,104.2862871458768,0.16666666666666666,9.0,110214
4348,2015-12-05,2013-09-08,1,818.0,0.0,0.0,0.0,0.3333333333333333,6.0,205941
4353,2015-12-15,2012-09-14,1,1187.0,0.0,0.0,0.0,0.0,4.0,509413
4358,2013-07-10,1994-07-12,1,6938.0,0.0,481.4522366673467,5617.536332070136,11.5,6.0,12520
4370,2013-09-30,2007-03-14,1,2392.0,101.57903782848517,-8.297140335512164,7.89600600368978,0.0,28.0,161945
4372,2017-02-10,2010-08-07,1,2379.0,0.0,3.16420217108727,61.440194827723516,1.1666666666666667,27.0,278208
4373,2015-01-26,2003-05-13,1,4276.0,0.0,6.3451732936620715,53.95014136667254,0.0,8.0,851267
4374,2013-12-23,2005-10-25,1,2981.0,0.0,6.11365184230805,32.90594528965952,0.0,4.0,205941
4379,2018-09-10,2003-01-13,1,5719.0,0.0,-22.61663012702465,138.39642846622468,0.5,15.0,1355224
4381,2015-01-04,2002-12-08,1,4410.0,0.0,60.91946283547876,2066.527262853262,0.0,1.0,969407
4385,2018-04-23,2006-06-14,1,4331.0,0.0,3.8870219867229494,22.693343140745167,0.0,7.0,1435311
4386,2013-07-03,2013-07-03,1,0.0,263.7365183644692,-7.10067978782654,120.5735617740393,0.8333333333333334,4.0,824316
4388,2013-02-12,2002-10-24,1,3764.0,0.0,37.22170489323148,906.9566991022832,0.0,4.0,123989
4390,2014-12-24,2009-10-14,1,1897.0,0.0,38.7509797708512,373.93847312579163,3.3333333333333335,7.0,169392
4394,2013-11-25,2007-10-15,1,2233.0,0.0,-0.7716368917703619,77.38946000924099,0.3333333333333333,4.0,1061022
4405,2013-04-06,2013-04-06,1,0.0,0.0,19.06003334684372,296.79492663002003,0.16666666666666666,4.0,277680
4407,2014-02-21,1990-09-21,1,8554.0,0.0,-13.370148833608638,51.382985958552354,0.0,4.0,509413
4413,2015-12-05,2012-10-15,1,1146.0,0.0,0.0,0.0,0.0,4.0,2693579
4415,2015-09-28,2002-05-28,1,4871.0,2153.7083749836884,142.00981778876783,1116.7631986170068,1.3333333333333333,16.0,42616
4420,2016-05-31,2013-03-13,1,1175.0,0.0,7.544780089044581,125.4018356461286,0.0,4.0,216184
4426,2018-05-03,2012-09-28,1,2043.0,0.0,0.0,0.0,0.0,4.0,316913
4429,2013-04-11,2009-09-23,1,1296.0,0.0,23.593499433374408,1007.7761343696354,0.5,20.0,669825
4442,,2021-10-11,0,416.0,0.0,0.0,0.0,0.3333333333333333,1.0,1507576
4466,2015-08-14,1998-12-06,1,6095.0,0.0,15.941434972739222,207.33601644375304,0.6666666666666666,14.0,183200
4467,2018-03-19,1987-01-07,1,11394.0,390.71600380202125,-36.937245741629525,412.8856831942082,1.3333333333333333,69.0,43893
4475,2013-11-06,2004-10-19,1,3305.0,0.0,19.74200826396943,1318.3057036791804,0.0,6.0,1507576
4476,2016-07-06,2012-03-08,1,1581.0,0.0,0.0,0.0,0.0,4.0,1507576
4477,2016-09-26,2007-11-28,1,3225.0,70.70868979648746,3.57674975941181,36.03785309467317,0.0,10.0,111273
4478,2016-05-12,2006-11-21,1,3460.0,0.0,3.522984204673766,19.80121811296942,0.0,4.0,277680
4486,2017-07-02,2012-01-30,1,1980.0,52.788532415092,-20.343361192226382,236.341090582013,1.1666666666666667,7.0,118265
4492,2013-01-07,2005-05-10,1,2799.0,0.0,-10.820338697838778,19.5217880162239,0.3333333333333333,10.0,200820
4494,2015-01-07,2004-09-09,1,3772.0,0.0,-10.749593077278135,19.14088787186147,0.0,6.0,2693579
4495,2017-01-31,1991-04-23,1,9415.0,149.10430164897448,44.5905533478021,948.4660351606369,6.166666666666667,3.0,2693579
4514,2016-02-05,2005-12-27,1,3692.0,0.0,0.0,5.0930628099441595,0.0,1.0,1435311
4515,2017-10-01,2009-10-15,1,2908.0,0.0,10.592151947689057,25.795561964631077,0.0,7.0,162940
4520,2014-03-02,2010-01-13,1,1509.0,0.0,0.0,0.0,0.0,6.0,1061022
4521,2016-11-07,1988-12-14,1,10190.0,0.0,-37.3969775412798,62.3348941385746,0.8333333333333334,20.0,316913
4522,2015-09-02,1996-12-27,1,6823.0,0.0,15.493695954108238,216.15920222072583,0.0,4.0,96576
4524,2016-07-11,2010-04-28,1,2266.0,0.0,8.02096209082603,233.02986372191899,2.6666666666666665,33.0,2693579
4530,2015-10-21,2000-07-25,1,5566.0,0.0,-4.12426812129021,30.483636226367942,0.0,4.0,6713
4536,2015-08-12,2011-06-10,1,1524.0,0.0,-8.60585960218906,15.047505429506298,0.5,26.0,132435
4538,2015-02-09,2015-02-09,1,0.0,45.26268792843819,2.300609463071825,26.9757949479103,1.0,15.0,124086
4542,2014-05-11,2012-03-05,1,797.0,0.0,0.0,0.0,0.3333333333333333,10.0,2693579
4548,2016-09-20,2004-10-12,1,4361.0,0.0,3.806331721186639,14.25699507405758,0.0,9.0,316913
4555,2014-01-20,1986-07-30,1,10036.0,866.4421696715949,-83.97522885301116,516.6873668395517,1.1666666666666667,4.0,302571
4560,2016-07-01,1999-11-06,1,6082.0,0.0,7.734518321299542,42.288106209301944,0.0,4.0,35304
4563,2018-09-10,2010-10-27,1,2875.0,0.0,4.385795189976719,39.8478392441512,0.0,7.0,1507576
4568,2014-12-30,2008-02-13,1,2512.0,0.0,11.8558140444994,33.80867799124718,0.16666666666666666,15.0,316913
4570,2013-09-09,2006-05-12,1,2677.0,58.92157084703433,3.1160503456115825,29.64987379333972,0.0,18.0,1672497
4573,2016-11-15,1997-04-03,1,7166.0,0.0,35.21628525636196,170.44327482635958,3.0,7.0,2693579
4574,2016-12-28,2011-04-19,1,2080.0,38.31452568238975,-0.8034791461944579,46.04154491350642,0.0,20.0,151041
4576,2015-12-03,2011-06-07,1,1640.0,0.0,-9.41818924872874,59.510427666449594,0.0,1.0,169057
4585,2017-01-31,2008-04-18,1,3210.0,0.0,15.798537555837646,212.96172067089077,0.0,4.0,2693579
4589,2014-04-28,2009-04-12,1,1842.0,0.0,1.2202593732118614,28.432540021991723,0.0,4.0,969407
4591,2017-08-02,1995-06-07,1,8092.0,62.180634858131334,-162.94103008224965,402.1485466655968,5.0,6.0,16031
4597,2018-06-26,2010-01-06,1,3093.0,0.0,11.063862219905861,325.14501925354,2.1666666666666665,7.0,544636
4603,2015-06-24,1991-07-05,1,8755.0,74.55717421348884,30.08965250000955,147.71760479354862,0.0,4.0,132257
4605,2015-09-29,2005-06-27,1,3746.0,0.0,32.90476259629726,780.3944793864251,1.3333333333333333,4.0,180786
4608,2013-09-23,2006-12-19,1,2470.0,0.0,2.0470841957092283,29.197269961071022,0.6666666666666666,12.0,2693579
4609,2012-06-02,2012-06-02,1,0.0,46.87629072391983,8.704103349947921,140.85751089437022,1.3333333333333333,93.0,7455
4615,2016-07-26,1991-01-30,1,9309.0,0.0,7.219484627199165,75.73425011777873,0.0,4.0,669825
4633,2014-01-13,1997-03-26,1,6137.0,0.0,22.52889959003932,343.9557622362612,2.0,31.0,2693579
4636,2016-06-15,2014-06-10,1,736.0,0.0,0.0,0.0,0.0,4.0,1061022
4641,,2009-01-01,0,5082.0,0.0,0.0,0.0,0.5,1.0,49756
4644,,2012-01-01,0,3987.0,0.0,0.0,3864.111032613874,0.0,8.0,75056
4645,2017-12-12,2007-12-26,1,3639.0,0.0,-28.841119238162047,27.80196154887676,0.16666666666666666,19.0,316913
4647,2013-08-22,1990-11-15,1,8316.0,0.0,-42.30577786169053,90.6066041662694,0.0,9.0,384712
4655,,2017-10-05,0,1883.0,0.0,0.0,0.0,0.3333333333333333,1.0,724221
4658,2014-01-09,2010-04-28,1,1352.0,12.4541002908945,0.0,6.9622997275114,0.0,14.0,1672497
4660,2016-06-21,1992-10-19,1,8646.0,0.0,-49.33517850086683,201.7186800346376,7.333333333333333,25.0,316913
4661,2016-06-30,2016-06-30,1,0.0,354.29605044923164,33.73278861677645,494.3773575215334,11.666666666666666,32.0,2693579
4662,2016-03-05,2009-11-20,1,2297.0,0.0,0.0,202.2039965672253,0.0,1.0,731053
4663,2014-05-08,2011-08-18,1,994.0,0.0,0.0,0.0,0.0,8.0,316913
4680,2013-11-18,1976-02-20,1,13786.0,0.0,12.473167217230806,230.88919374957058,0.0,4.0,1507576
4686,,2017-10-19,0,1869.0,0.0,0.0,0.0,0.3333333333333333,1.0,506128
4687,,2020-06-08,0,906.0,0.0,0.0,0.0,0.3333333333333333,1.0,21871
4694,2014-03-31,2010-02-25,1,1495.0,0.0,-9.694620694136626,59.45626984798908,2.0,8.0,969407
4702,2014-10-28,2011-02-11,1,1355.0,0.0,6.583071259593962,48.8788984988451,0.0,4.0,62705
4703,2013-04-09,1993-08-19,1,7173.0,0.0,-80.32955315854548,487.1130110951184,0.0,4.0,1440632
4707,2014-10-20,1997-11-17,1,6181.0,0.0,-145.15282266259172,641.7776197481637,0.0,8.0,234354
4712,2018-12-02,2014-04-11,1,1696.0,0.0,0.0,0.0,0.0,7.0,316913
4716,2018-07-31,2016-06-12,1,779.0,0.0,30.732396921134,139.094157322073,1.8333333333333333,15.0,1507576
4718,2017-09-19,2008-12-23,1,3192.0,44.44854558191696,7.308134443712224,26.18563818862438,0.0,18.0,632206
4737,2014-05-15,2012-07-11,1,673.0,0.0,0.0,0.0,0.0,4.0,316913
4744,,2020-12-08,0,723.0,0.0,0.0,0.0,0.0,16.0,552924
4745,2016-11-10,2009-12-14,1,2523.0,0.0,-3.02240043032169,12.942262950682641,0.0,1.0,731053
4746,2013-02-28,2013-02-28,1,0.0,0.0,-1.8423010484695497,41.46227061486244,0.0,4.0,1507576
4748,2013-08-27,2006-01-18,1,2778.0,0.0,-1.9357044768333609,147.1951386863234,0.0,1.0,316913
4749,,2020-05-01,0,944.0,0.0,0.0,0.0,0.0,5.0,99128
4751,2013-06-24,2000-11-09,1,4610.0,0.0,8.958522509717941,145.70056798076638,0.0,4.0,17742
4752,2015-05-18,1993-10-21,1,7879.0,0.0,9.163894310379025,64.21890881381034,0.0,3.0,189297
4762,2014-03-31,1989-11-17,1,8900.0,0.0,0.0,36.42937967891693,0.0,6.0,325524
4767,2016-12-05,2010-09-23,1,2265.0,0.0,0.0,2.05568640797138,0.0,7.0,2693579
4773,2017-11-20,2007-11-06,1,3667.0,0.0,4.671127370715131,37.630902156591404,0.3333333333333333,8.0,2693579
4778,2017-12-20,2004-01-03,1,5100.0,0.0,-1.1697342513799676,76.50592615435119,0.0,4.0,46874
4783,2013-11-28,2007-06-26,1,2347.0,0.0,-2.13342254025936,3.900415821051607,0.0,4.0,200746
4784,2014-06-27,2003-06-23,1,4022.0,69.78144234641393,-3.4234533328056522,41.207013434004764,0.0,4.0,2693579
4790,,2022-07-18,0,136.0,0.0,0.0,0.0,0.3333333333333333,1.0,180786
4799,2014-10-20,1993-01-12,1,7951.0,0.0,102.04258289709104,1255.0392755286462,6.166666666666667,17.0,1582861
4800,2015-05-22,2009-06-19,1,2163.0,0.0,0.0,0.0,0.0,4.0,35304
4805,,2012-10-01,0,3713.0,0.0,0.0,0.0,0.5,1.0,178794
4807,2015-07-10,2013-05-31,1,770.0,0.0,-4.08710065655708,33.1872132000446,0.0,10.0,132435
4809,2015-05-28,1988-10-03,1,9733.0,228.55826349898186,-3.1362231371879465,64.55918249835968,3.6666666666666665,10.0,2693579
